code,games,participants
KOR,2006 Winter,2

KOR,1972 Summer,1

KOR,1956 Summer,1

THA,2008 Summer,1

THA,2016 Summer,1

THA,2004 Summer,1

THA,2012 Summer,1

THA,1984 Summer,1

ANZ,1908 Summer,2

ANZ,1912 Summer,1

SCG,1996 Summer,12

SCG,2004 Summer,12

MDA,1996 Summer,2

MDA,2000 Summer,1

YUG,1956 Summer,23

YUG,1988 Summer,15

YUG,1948 Summer,16

YUG,1952 Summer,20

YUG,1980 Summer,13

YUG,1964 Summer,11

YUG,1968 Summer,13

YUG,1972 Summer,1

YUG,1976 Summer,14

YUG,1988 Winter,4

YUG,1984 Winter,1

YUG,1984 Summer,5

YUG,1960 Summer,1

YUG,1928 Summer,1

YUG,1936 Summer,1

BAH,2008 Summer,6

GUA,2012 Summer,1

SRB,2016 Summer,14

SRB,2008 Summer,1

SVK,2016 Summer,5

SVK,1996 Summer,1

SVK,2004 Summer,2

SVK,2000 Summer,1

SVK,2008 Summer,4

SVK,2006 Winter,1

GAB,2012 Summer,1

BOT,2012 Summer,1

PRK,1980 Summer,3

PRK,1996 Summer,1

PRK,2004 Summer,1

PRK,1972 Summer,1

PRK,1976 Summer,1

PRK,2016 Summer,1

SEN,1988 Summer,1

GRN,2016 Summer,1

HKG,2004 Summer,2

ZAM,1996 Summer,1

TPE,1992 Summer,20

TPE,2004 Summer,4

TPE,1960 Summer,1

BOH,1900 Summer,1

TGA,1996 Summer,1

LIE,1980 Winter,1

VIE,2008 Summer,1

VIE,2016 Summer,1

