code,games,participants
INA,1960 Summer,2

INA,1976 Summer,3

PHI,1988 Summer,7

PHI,1972 Summer,9

PHI,2012 Summer,4

PHI,2016 Summer,6

PHI,1960 Summer,5

PHI,1964 Summer,14

PHI,2000 Summer,10

PHI,2004 Summer,5

PHI,1956 Summer,5

PHI,1992 Summer,5

PHI,1996 Summer,7

PHI,1984 Summer,8

PHI,1968 Summer,10

PHI,1976 Summer,3

PHI,2008 Summer,6

SGP,1992 Summer,14

SGP,1996 Summer,10

SGP,2016 Summer,20

SGP,2000 Summer,13

SGP,2004 Summer,15

SGP,1972 Summer,3

SGP,1976 Summer,1

SGP,2008 Summer,23

SGP,2012 Summer,24

SGP,1956 Summer,3

SGP,1988 Summer,1

SGP,1952 Summer,2

UZB,2006 Winter,2

UZB,2000 Summer,27

UZB,2004 Summer,22

UZB,2008 Summer,20

UZB,2016 Summer,27

UZB,2012 Summer,19

UZB,1994 Winter,4

UZB,1998 Winter,2

UZB,1996 Summer,20

UZB,2010 Winter,3

UZB,2014 Winter,2

UZB,2002 Winter,3

KGZ,2008 Summer,4

KGZ,2012 Summer,3

KGZ,2016 Summer,7

KGZ,2000 Summer,20

KGZ,2004 Summer,7

KGZ,1996 Summer,10

KGZ,2010 Winter,1

KGZ,1994 Winter,2

TJK,2012 Summer,3

TJK,1996 Summer,2

TJK,2000 Summer,2

TJK,2004 Summer,4

TJK,2008 Summer,3

TJK,2016 Summer,2

EUN,1992 Summer,245

EUN,1992 Winter,81

JPN,1984 Summer,105

JPN,2012 Summer,200

JPN,1960 Summer,60

JPN,1964 Summer,102

JPN,2004 Summer,204

JPN,2014 Winter,96

JPN,2008 Summer,224

JPN,1996 Summer,217

JPN,1972 Winter,39

JPN,1988 Summer,133

JPN,1972 Summer,79

JPN,2006 Winter,87

JPN,2010 Winter,72

JPN,2016 Summer,209

JPN,2000 Summer,137

JPN,1992 Winter,53

JPN,1994 Winter,36

JPN,1998 Winter,102

JPN,1952 Summer,17

JPN,1976 Summer,105

JPN,1932 Summer,27

JPN,1936 Summer,26

JPN,1992 Summer,126

JPN,1968 Summer,66

JPN,2002 Winter,88

JPN,1960 Winter,13

JPN,1964 Winter,15

JPN,1984 Winter,12

JPN,1988 Winter,27

JPN,1976 Winter,14

JPN,1956 Summer,58

JPN,1928 Summer,2

JPN,1968 Winter,18

JPN,1936 Winter,1

JPN,1980 Winter,9

CGO,1980 Summer,14

CGO,1996 Summer,2

CGO,2000 Summer,2

CGO,2004 Summer,3

CGO,2012 Summer,3

CGO,2016 Summer,3

CGO,1988 Summer,3

CGO,2008 Summer,2

CGO,1984 Summer,2

CGO,1992 Summer,1

SUI,1952 Winter,15

SUI,1994 Winter,38

SUI,1998 Winter,35

SUI,1964 Winter,18

SUI,1988 Summer,37

SUI,1972 Summer,76

SUI,1992 Summer,43

SUI,1992 Winter,39

SUI,2002 Winter,46

SUI,2014 Winter,94

SUI,1968 Summer,8

SUI,1936 Winter,4

SUI,1984 Summer,69

SUI,2016 Summer,61

SUI,2006 Winter,62

SUI,1948 Winter,18

SUI,2008 Summer,48

SUI,1928 Winter,2

SUI,1996 Summer,70

SUI,1956 Winter,14

SUI,2010 Winter,66

SUI,1980 Winter,18

SUI,2000 Summer,55

SUI,2004 Summer,58

SUI,1968 Winter,13

SUI,1948 Summer,10

SUI,1952 Summer,12

SUI,1924 Summer,5

SUI,1936 Summer,6

SUI,1988 Winter,36

SUI,1980 Summer,9

SUI,2012 Summer,37

SUI,1984 Winter,31

SUI,1960 Winter,14

SUI,1976 Winter,12

SUI,1900 Summer,3

SUI,1960 Summer,2

SUI,1972 Winter,13

SUI,1964 Summer,2

SUI,1928 Summer,1

SUI,1976 Summer,5

BRA,2016 Summer,259

BRA,2012 Summer,144

BRA,1992 Summer,60

BRA,1996 Summer,69

BRA,2000 Summer,103

BRA,2004 Summer,160

BRA,2008 Summer,166

BRA,1980 Summer,19

BRA,1988 Summer,52

BRA,2002 Winter,2

BRA,2006 Winter,3

BRA,1976 Summer,10

BRA,1972 Summer,7

BRA,1984 Summer,30

BRA,1968 Summer,4

BRA,2010 Winter,4

BRA,2014 Winter,10

BRA,1936 Summer,8

BRA,1948 Summer,22

BRA,1952 Summer,8

BRA,1964 Summer,1

BRA,1960 Summer,1

BRA,1932 Summer,3

BRA,1956 Summer,1

BRA,1992 Winter,2

FRG,1988 Summer,162

FRG,1976 Summer,119

FRG,1984 Summer,197

FRG,1972 Summer,148

FRG,1980 Winter,31

FRG,1968 Winter,37

FRG,1968 Summer,98

FRG,1988 Winter,40

FRG,1972 Winter,34

FRG,1976 Winter,23

FRG,1984 Winter,23

GDR,1972 Summer,128

GDR,1988 Summer,169

GDR,1976 Summer,183

GDR,1980 Winter,30

GDR,1984 Winter,33

GDR,1980 Summer,189

GDR,1968 Summer,83

GDR,1976 Winter,33

GDR,1988 Winter,39

GDR,1968 Winter,21

GDR,1972 Winter,23

MON,2006 Winter,5

MON,2010 Winter,4

MON,2014 Winter,2

MON,1988 Summer,1

MON,1992 Summer,1

MON,1996 Summer,1

MON,2000 Summer,1

MON,2004 Summer,1

MON,2008 Summer,1

MON,2012 Summer,1

ISR,1960 Summer,19

ISR,2016 Summer,31

ISR,1992 Summer,9

ISR,1996 Summer,10

ISR,2004 Summer,19

ISR,2000 Summer,13

ISR,1988 Summer,8

ISR,2008 Summer,25

ISR,2012 Summer,23

ISR,1998 Winter,1

ISR,2002 Winter,5

ISR,2006 Winter,2

ISR,1984 Summer,19

ISR,2014 Winter,1

ISR,1976 Summer,2

ISR,1952 Summer,4

ISR,1964 Summer,3

ISR,1968 Summer,7

ISR,1972 Summer,4

ISR,1956 Summer,1

ISR,2010 Winter,1

URU,1988 Summer,2

URU,1968 Summer,28

URU,2008 Summer,3

URU,1976 Summer,3

URU,2000 Summer,3

URU,2004 Summer,2

URU,2012 Summer,3

URU,2016 Summer,5

URU,1996 Summer,2

URU,1948 Summer,1

URU,1972 Summer,7

URU,1952 Summer,1

URU,1984 Summer,2

SWE,1988 Summer,58

SWE,1948 Summer,25

SWE,1928 Summer,18

SWE,1964 Winter,24

SWE,1960 Summer,55

SWE,1908 Summer,3

SWE,2012 Summer,102

SWE,1912 Summer,38

SWE,1920 Summer,23

SWE,1980 Summer,45

SWE,1984 Summer,69

SWE,1998 Winter,72

SWE,2002 Winter,73

SWE,2008 Summer,97

SWE,1952 Winter,16

SWE,1988 Winter,28

SWE,1992 Summer,68

SWE,1996 Summer,93

SWE,2004 Summer,75

SWE,2016 Summer,112

SWE,1956 Summer,56

SWE,2000 Summer,75

SWE,1952 Summer,80

SWE,2006 Winter,73

SWE,2010 Winter,80

SWE,2014 Winter,64

SWE,1972 Summer,50

SWE,1976 Summer,32

SWE,1992 Winter,43

SWE,1994 Winter,48

SWE,1964 Summer,53

SWE,1968 Summer,36

SWE,1924 Summer,26

SWE,1956 Winter,17

SWE,1936 Summer,14

SWE,1972 Winter,25

SWE,1980 Winter,30

SWE,1984 Winter,22

SWE,1976 Winter,19

SWE,1960 Winter,15

SWE,1968 Winter,23

SWE,1932 Winter,1

SWE,1936 Winter,1

SWE,1948 Winter,3

SWE,1932 Summer,5

ISV,1988 Winter,3

ISV,1992 Winter,3

ISV,1994 Winter,1

ISV,1998 Winter,1

ISV,2002 Winter,2

ISV,1996 Summer,8

ISV,2000 Summer,3

ISV,2014 Winter,2

ISV,1976 Summer,4

ISV,1984 Summer,6

ISV,1992 Summer,8

ISV,1988 Summer,5

ISV,2004 Summer,2

ISV,2008 Summer,2

ISV,2012 Summer,5

ISV,2016 Summer,2

SRI,2000 Summer,13

SRI,1992 Summer,8

SRI,1988 Summer,4

SRI,2004 Summer,4

SRI,1996 Summer,6

SRI,2008 Summer,4

SRI,2012 Summer,3

SRI,2016 Summer,2

ARM,2016 Summer,10

ARM,2004 Summer,2

ARM,2012 Summer,4

ARM,2014 Winter,1

ARM,2006 Winter,1

ARM,1996 Summer,2

ARM,2010 Winter,3

ARM,2008 Summer,2

ARM,1998 Winter,3

ARM,2002 Winter,8

ARM,2000 Summer,2

CIV,2012 Summer,6

CIV,2016 Summer,9

CIV,2000 Summer,9

CIV,2004 Summer,3

CIV,2008 Summer,2

CIV,1988 Summer,17

CIV,1992 Summer,8

CIV,1996 Summer,1

CIV,1976 Summer,2

CIV,1984 Summer,1

KEN,2016 Summer,34

KEN,2008 Summer,18

KEN,2012 Summer,22

KEN,2000 Summer,23

KEN,2004 Summer,24

KEN,1996 Summer,10

KEN,1968 Summer,3

KEN,1972 Summer,3

KEN,1984 Summer,6

KEN,1992 Summer,9

KEN,1956 Summer,1

KEN,1988 Summer,6

BEN,1992 Summer,2

BEN,2012 Summer,1

BEN,1988 Summer,2

BEN,1980 Summer,1

BEN,2004 Summer,2

BEN,2008 Summer,2

BEN,1996 Summer,1

BEN,2000 Summer,1

BEN,2016 Summer,2

UKR,2016 Summer,145

UKR,2004 Summer,162

UKR,2008 Summer,166

UKR,2000 Summer,152

UKR,2012 Summer,143

UKR,1996 Summer,133

UKR,2010 Winter,51

UKR,2014 Winter,56

UKR,1994 Winter,30

UKR,2006 Winter,48

UKR,1998 Winter,51

UKR,2002 Winter,43

GBR,1976 Summer,111

GBR,1948 Winter,18

GBR,2012 Summer,334

GBR,2016 Summer,212

GBR,2014 Winter,31

GBR,2008 Summer,209

GBR,1980 Summer,110

GBR,1992 Summer,186

GBR,1996 Summer,159

GBR,2010 Winter,30

GBR,1948 Summer,102

GBR,1928 Summer,38

GBR,1932 Summer,26

GBR,1912 Summer,17

GBR,2002 Winter,26

GBR,2006 Winter,22

GBR,2000 Summer,183

GBR,1972 Summer,144

GBR,2004 Summer,164

GBR,1952 Winter,16

GBR,1964 Summer,73

GBR,1988 Summer,180

GBR,1908 Summer,42

GBR,1936 Summer,43

GBR,1952 Summer,101

GBR,1956 Summer,48

GBR,1920 Summer,31

GBR,1924 Summer,39

GBR,1984 Summer,178

GBR,1964 Winter,15

GBR,1968 Summer,93

GBR,1960 Summer,97

GBR,1980 Winter,19

GBR,1984 Winter,22

GBR,1976 Winter,17

GBR,1956 Winter,16

GBR,1998 Winter,7

GBR,1988 Winter,24

GBR,1968 Winter,18

GBR,1972 Winter,16

GBR,1936 Winter,10

GBR,1992 Winter,16

GBR,1994 Winter,9

GBR,1932 Winter,4

GBR,1900 Summer,2

GBR,1960 Winter,12

GBR,1928 Winter,3

GBR,1924 Winter,4

GHA,2016 Summer,8

GHA,1984 Summer,11

GHA,1988 Summer,8

GHA,1996 Summer,2

GHA,1972 Summer,4

GHA,2000 Summer,9

GHA,1992 Summer,4

GHA,2012 Summer,2

GHA,2004 Summer,3

GHA,2008 Summer,1

GHA,1964 Summer,4

GHA,1968 Summer,2

SOM,2004 Summer,1

SOM,2012 Summer,1

SOM,2000 Summer,1

SOM,2016 Summer,1

SOM,2008 Summer,1

LAT,1998 Winter,16

LAT,2014 Winter,13

LAT,2012 Summer,14

LAT,2006 Winter,20

LAT,2008 Summer,18

LAT,1994 Winter,10

LAT,1992 Summer,11

LAT,2016 Summer,13

LAT,1996 Summer,17

LAT,2002 Winter,8

LAT,2010 Winter,20

LAT,2000 Summer,17

LAT,2004 Summer,11

LAT,1936 Winter,3

LAT,1992 Winter,4

LAT,1928 Summer,2

NIG,2012 Summer,2

NIG,2000 Summer,2

NIG,2004 Summer,1

NIG,1996 Summer,1

NIG,2016 Summer,2

NIG,2008 Summer,2

MLI,2008 Summer,14

MLI,1996 Summer,2

MLI,2000 Summer,2

MLI,2004 Summer,2

MLI,2016 Summer,2

MLI,1992 Summer,2

MLI,1988 Summer,2

MLI,2012 Summer,2

MLI,1980 Summer,1

AFG,2012 Summer,1

AFG,2004 Summer,2

AFG,2008 Summer,1

AFG,2016 Summer,1

POL,1980 Summer,123

POL,1976 Summer,31

POL,2016 Summer,125

POL,1964 Summer,62

POL,1968 Summer,77

POL,1972 Summer,78

POL,1952 Summer,74

POL,2008 Summer,135

POL,2012 Summer,111

POL,1948 Summer,7

POL,1992 Summer,72

POL,2004 Summer,72

POL,1988 Summer,48

POL,1960 Winter,15

POL,1964 Winter,27

POL,1968 Winter,15

POL,1992 Winter,36

POL,1994 Winter,33

POL,1998 Winter,32

POL,2000 Summer,79

POL,1928 Summer,14

POL,1996 Summer,53

POL,1972 Winter,15

POL,1976 Winter,29

POL,2010 Winter,61

POL,2014 Winter,73

POL,1936 Summer,19

POL,1960 Summer,69

POL,1956 Winter,15

POL,1924 Summer,1

POL,1956 Summer,58

POL,1988 Winter,11

POL,1984 Winter,14

POL,1952 Winter,9

POL,2006 Winter,34

POL,1932 Summer,12

POL,2002 Winter,8

POL,1980 Winter,4

CRC,1988 Summer,20

CRC,2016 Summer,5

CRC,2004 Summer,4

CRC,2000 Summer,3

CRC,1996 Summer,7

CRC,1984 Summer,1

CRC,2012 Summer,3

CRC,1992 Summer,8

CRC,1976 Summer,5

CRC,1980 Summer,4

CRC,2008 Summer,2

CRC,1968 Summer,3

PAN,2016 Summer,9

PAN,2008 Summer,2

PAN,2012 Summer,2

PAN,1996 Summer,2

PAN,2000 Summer,3

PAN,2004 Summer,2

PAN,1964 Summer,9

PAN,1960 Summer,6

PAN,1984 Summer,1

PAN,1976 Summer,3

GEO,1996 Summer,9

GEO,1998 Winter,1

GEO,2002 Winter,2

GEO,2016 Summer,14

GEO,2012 Summer,8

GEO,2000 Summer,14

GEO,2004 Summer,7

GEO,2008 Summer,9

GEO,2006 Winter,1

GEO,2010 Winter,4

GEO,2014 Winter,3

SLO,2012 Summer,48

SLO,2004 Summer,35

SLO,2016 Summer,29

SLO,2006 Winter,39

SLO,2010 Winter,46

SLO,1996 Summer,14

SLO,2000 Summer,26

SLO,1992 Summer,7

SLO,1992 Winter,14

SLO,1998 Winter,26

SLO,2002 Winter,41

SLO,2008 Summer,27

SLO,2014 Winter,41

SLO,1994 Winter,21

CRO,1996 Summer,16

CRO,2000 Summer,32

CRO,2008 Summer,30

CRO,2004 Summer,24

CRO,2012 Summer,49

CRO,2010 Winter,10

CRO,1992 Winter,1

CRO,2016 Summer,24

CRO,2006 Winter,17

CRO,2002 Winter,12

CRO,1992 Summer,6

CRO,1998 Winter,6

CRO,2014 Winter,9

GUY,2016 Summer,4

GUY,1960 Summer,1

GUY,2004 Summer,2

GUY,2008 Summer,2

GUY,1988 Summer,1

GUY,1992 Summer,1

GUY,1984 Summer,2

GUY,1980 Summer,2

GUY,1996 Summer,1

GUY,1956 Summer,2

GUY,2000 Summer,1

GUY,2012 Summer,2

NZL,2004 Summer,82

NZL,2008 Summer,89

NZL,2012 Summer,94

NZL,2016 Summer,114

NZL,2000 Summer,84

NZL,1980 Winter,4

NZL,1992 Summer,48

NZL,1984 Summer,41

NZL,1996 Summer,45

NZL,1998 Winter,4

NZL,1968 Winter,4

NZL,2006 Winter,8

NZL,2010 Winter,9

NZL,1976 Summer,19

NZL,1964 Summer,23

NZL,1968 Summer,14

NZL,1992 Winter,1

NZL,1994 Winter,2

NZL,1972 Summer,17

NZL,1988 Summer,20

NZL,2002 Winter,3

NZL,1956 Summer,11

NZL,2014 Winter,8

NZL,1976 Winter,4

NZL,1984 Winter,3

NZL,1988 Winter,4

NZL,1952 Winter,2

NZL,1932 Summer,1

NZL,1948 Summer,1

NZL,1928 Summer,5

NZL,1960 Summer,6

NZL,1960 Winter,6

NZL,1924 Summer,2

NZL,1952 Summer,4

NZL,1920 Summer,2

POR,1992 Summer,29

POR,1996 Summer,39

POR,1980 Summer,5

POR,1952 Summer,15

POR,2008 Summer,29

POR,2012 Summer,42

POR,2016 Summer,34

POR,1984 Summer,11

POR,2000 Summer,13

POR,1988 Summer,15

POR,1960 Summer,17

POR,1964 Summer,5

POR,1968 Summer,5

POR,2004 Summer,18

POR,2014 Winter,2

POR,1998 Winter,1

PAR,2008 Summer,4

PAR,2000 Summer,3

PAR,2012 Summer,4

PAR,2016 Summer,5

PAR,1992 Summer,3

PAR,2004 Summer,2

PAR,2014 Winter,1

PAR,1996 Summer,1

ANG,2004 Summer,16

ANG,2008 Summer,15

ANG,2012 Summer,29

ANG,2016 Summer,18

ANG,2000 Summer,15

ANG,1996 Summer,17

ANG,1988 Summer,11

ANG,1992 Summer,6

ANG,1980 Summer,2

VEN,2016 Summer,29

VEN,2008 Summer,58

VEN,1984 Summer,1

VEN,2012 Summer,36

VEN,2004 Summer,18

VEN,1998 Winter,1

VEN,2002 Winter,1

VEN,2000 Summer,22

VEN,1972 Summer,8

VEN,1976 Summer,22

VEN,1988 Summer,2

VEN,1992 Summer,4

VEN,1996 Summer,6

VEN,1960 Summer,9

VEN,1952 Summer,2

VEN,1964 Summer,2

COL,2012 Summer,64

COL,2016 Summer,76

COL,2008 Summer,33

COL,1972 Summer,12

COL,1996 Summer,15

COL,2004 Summer,28

COL,1988 Summer,15

COL,2000 Summer,24

COL,1992 Summer,3

COL,1976 Summer,6

COL,1968 Summer,14

COL,2010 Winter,2

COL,1984 Summer,3

BAN,2000 Summer,4

BAN,2004 Summer,1

BAN,2008 Summer,2

BAN,2016 Summer,3

BAN,1992 Summer,1

BAN,2012 Summer,1

BAN,1996 Summer,1

PER,2000 Summer,13

PER,2012 Summer,7

PER,1968 Summer,16

PER,1980 Summer,20

PER,1972 Summer,4

PER,1996 Summer,17

PER,2004 Summer,5

PER,1984 Summer,19

PER,1976 Summer,14

PER,2016 Summer,15

PER,1988 Summer,15

PER,2008 Summer,6

PER,1964 Summer,1

PER,1992 Summer,6

PER,2010 Winter,2

PER,2014 Winter,2

ESA,2012 Summer,6

ESA,2016 Summer,3

ESA,1968 Summer,26

ESA,2008 Summer,10

ESA,2000 Summer,5

ESA,2004 Summer,7

ESA,1996 Summer,3

ESA,1984 Summer,2

ESA,1988 Summer,1

ESA,1992 Summer,3

PUR,1984 Summer,10

PUR,2004 Summer,13

PUR,1996 Summer,28

PUR,2016 Summer,28

PUR,1968 Summer,18

PUR,1992 Summer,9

PUR,2012 Summer,9

PUR,2000 Summer,7

PUR,1960 Summer,1

PUR,1988 Summer,7

PUR,1976 Summer,20

PUR,2008 Summer,7

PUR,1964 Summer,8

PUR,1988 Winter,2

UGA,2012 Summer,4

UGA,1988 Summer,8

UGA,2016 Summer,8

UGA,1984 Summer,2

UGA,2004 Summer,2

UGA,1972 Summer,2

UGA,2008 Summer,2

UGA,1996 Summer,5

UGA,2000 Summer,4

UGA,1992 Summer,2

UGA,1964 Summer,3

HON,2008 Summer,2

HON,2012 Summer,3

HON,1996 Summer,3

HON,2000 Summer,2

HON,1984 Summer,5

HON,1988 Summer,5

HON,1992 Summer,13

HON,2004 Summer,2

HON,1992 Winter,3

HON,2016 Summer,1

ECU,2012 Summer,13

ECU,2016 Summer,16

ECU,2008 Summer,8

ECU,1992 Summer,8

ECU,2000 Summer,3

ECU,2004 Summer,6

ECU,1988 Summer,4

ECU,1996 Summer,2

ECU,1984 Summer,1

ECU,1968 Summer,2

ECU,1980 Summer,1

TKM,2008 Summer,4

TKM,1996 Summer,3

TKM,2000 Summer,4

TKM,2016 Summer,5

TKM,2012 Summer,3

TKM,2004 Summer,3

MRI,2016 Summer,6

MRI,2012 Summer,7

MRI,1984 Summer,1

MRI,1996 Summer,9

MRI,2004 Summer,3

MRI,1992 Summer,12

MRI,2008 Summer,5

MRI,2000 Summer,6

MRI,1988 Summer,2

SEY,2008 Summer,3

SEY,2004 Summer,2

SEY,1980 Summer,4

SEY,2012 Summer,2

SEY,2000 Summer,3

SEY,2016 Summer,2

SEY,1996 Summer,1

SEY,1992 Summer,3

SEY,1984 Summer,3

TCH,1992 Winter,46

TCH,1992 Summer,90

TCH,1976 Summer,69

TCH,1936 Summer,17

TCH,1988 Winter,30

TCH,1980 Summer,80

TCH,1988 Summer,91

TCH,1972 Winter,11

TCH,1976 Winter,22

TCH,1936 Winter,5

TCH,1968 Winter,9

TCH,1968 Summer,60

TCH,1952 Summer,61

TCH,1956 Summer,49

TCH,1960 Summer,49

TCH,1972 Summer,71

TCH,1964 Winter,18

TCH,1964 Summer,40

TCH,1924 Summer,4

TCH,1928 Summer,1

TCH,1984 Winter,28

TCH,1980 Winter,17

TCH,1948 Summer,15

TCH,1948 Winter,10

TCH,1956 Winter,9

TCH,1960 Winter,1

TCH,1920 Summer,1

TCH,1928 Winter,1

LUX,1988 Summer,4

LUX,2000 Summer,7

LUX,1960 Summer,13

LUX,1928 Summer,2

LUX,1948 Summer,4

LUX,1924 Summer,2

LUX,2012 Summer,4

LUX,1964 Summer,2

LUX,1968 Summer,3

LUX,1984 Summer,1

LUX,1992 Summer,1

LUX,2004 Summer,7

LUX,2016 Summer,7

LUX,1936 Summer,1

LUX,1996 Summer,4

LUX,1956 Summer,5

LUX,2008 Summer,4

LUX,2006 Winter,1

LUX,1972 Summer,1

MTN,2016 Summer,1

MTN,2008 Summer,1

MTN,2000 Summer,1

MTN,2012 Summer,1

MTN,2004 Summer,1

CZE,1994 Winter,37

CZE,1998 Winter,36

CZE,2008 Summer,71

CZE,2012 Summer,78

CZE,2016 Summer,56

CZE,2004 Summer,76

CZE,2002 Winter,54

CZE,2006 Winter,53

CZE,1996 Summer,68

CZE,2000 Summer,51

CZE,2010 Winter,52

CZE,2014 Winter,64

SKN,1996 Summer,9

SKN,2000 Summer,2

SKN,2008 Summer,4

SKN,2004 Summer,1

SKN,2016 Summer,1

TTO,2012 Summer,12

TTO,2016 Summer,18

TTO,1996 Summer,6

TTO,2000 Summer,7

TTO,2004 Summer,10

TTO,2008 Summer,13

TTO,1984 Summer,8

TTO,1988 Summer,5

TTO,1972 Summer,1

DOM,1988 Summer,1

DOM,1996 Summer,4

DOM,2012 Summer,21

DOM,2004 Summer,16

DOM,2016 Summer,8

DOM,1984 Summer,7

DOM,1992 Summer,2

DOM,2008 Summer,8

DOM,1976 Summer,2

DOM,1980 Summer,1

DOM,2000 Summer,2

VIN,2008 Summer,1

VIN,2012 Summer,1

VIN,2016 Summer,2

VIN,1996 Summer,1

VIN,2000 Summer,2

VIN,2004 Summer,1

VIN,1992 Summer,2

VIN,1988 Summer,1

JAM,2008 Summer,36

JAM,2012 Summer,33

JAM,2000 Summer,36

JAM,2004 Summer,35

JAM,1972 Summer,19

JAM,1976 Summer,19

JAM,1980 Summer,14

JAM,2016 Summer,43

JAM,1996 Summer,32

JAM,1948 Summer,9

JAM,1984 Summer,24

JAM,1992 Summer,24

JAM,1964 Summer,9

JAM,1968 Summer,11

JAM,1988 Summer,19

JAM,1952 Summer,3

LBR,2000 Summer,2

LBR,2008 Summer,2

LBR,1984 Summer,1

LBR,1996 Summer,1

LBR,2016 Summer,1

LBR,2012 Summer,2

LBR,2004 Summer,1

LBR,1988 Summer,3

SUR,1996 Summer,5

SUR,2000 Summer,3

SUR,1988 Summer,4

SUR,2004 Summer,2

SUR,2016 Summer,2

SUR,2008 Summer,2

SUR,2012 Summer,2

SUR,1992 Summer,2

NEP,2004 Summer,3

NEP,2016 Summer,4

NEP,2012 Summer,3

NEP,1996 Summer,3

NEP,2008 Summer,4

NEP,2000 Summer,3

NEP,1988 Summer,3

NEP,1992 Summer,1

MGL,2016 Summer,20

MGL,2000 Summer,11

MGL,2008 Summer,17

MGL,2012 Summer,14

MGL,1988 Summer,7

MGL,1992 Summer,8

MGL,2014 Winter,1

MGL,1980 Summer,12

MGL,1964 Summer,13

MGL,1968 Summer,16

MGL,1988 Winter,3

MGL,2002 Winter,1

MGL,1972 Summer,2

MGL,1964 Winter,6

MGL,1996 Summer,6

MGL,2004 Summer,8

MGL,2006 Winter,1

MGL,2010 Winter,1

MGL,1976 Summer,2

AUT,1912 Summer,10

AUT,1924 Summer,3

AUT,1964 Summer,21

AUT,1968 Summer,11

AUT,1952 Summer,70

AUT,2016 Summer,40

AUT,2004 Summer,26

AUT,2008 Summer,38

AUT,1948 Winter,20

AUT,2000 Summer,45

AUT,2014 Winter,74

AUT,1988 Summer,9

AUT,1972 Winter,17

AUT,1984 Summer,41

AUT,1936 Summer,25

AUT,1948 Summer,42

AUT,1936 Winter,10

AUT,1988 Winter,36

AUT,1960 Summer,54

AUT,1960 Winter,15

AUT,1928 Summer,6

AUT,1980 Summer,20

AUT,1992 Summer,39

AUT,2012 Summer,38

AUT,1956 Summer,5

AUT,2010 Winter,41

AUT,1980 Winter,16

AUT,1928 Winter,6

AUT,1992 Winter,25

AUT,1932 Winter,1

AUT,1972 Summer,21

AUT,1976 Summer,6

AUT,1994 Winter,28

AUT,1998 Winter,39

AUT,2002 Winter,32

AUT,2006 Winter,33

AUT,1996 Summer,21

AUT,1984 Winter,13

AUT,1956 Winter,17

AUT,1924 Winter,2

AUT,1932 Summer,3

AUT,1968 Winter,19

AUT,1976 Winter,24

AUT,1964 Winter,22

AUT,1952 Winter,16

PLW,2012 Summer,3

PLW,2004 Summer,2

PLW,2000 Summer,3

PLW,2008 Summer,2

PLW,2016 Summer,3

LTU,2012 Summer,30

LTU,2016 Summer,20

LTU,2014 Winter,11

LTU,2008 Summer,33

LTU,2004 Summer,15

LTU,1992 Summer,12

LTU,1992 Winter,7

LTU,1994 Winter,6

LTU,1998 Winter,5

LTU,2002 Winter,5

LTU,2006 Winter,7

LTU,1996 Summer,22

LTU,2000 Summer,30

LTU,1928 Summer,1

LTU,2010 Winter,5

TOG,2014 Winter,3

TOG,2016 Summer,3

TOG,2000 Summer,1

TOG,2012 Summer,2

TOG,2004 Summer,1

TOG,2008 Summer,1

NAM,2016 Summer,6

NAM,2008 Summer,5

NAM,2012 Summer,4

NAM,1992 Summer,3

NAM,1996 Summer,3

NAM,2000 Summer,6

NAM,2004 Summer,1

AHO,1968 Summer,2

AHO,1984 Summer,7

AHO,1992 Summer,1

AHO,2000 Summer,1

AHO,1988 Summer,1

ISL,1984 Summer,4

